plot_id,species,spp_code,dbh_cm,top_kill,full_kill
12,Eucalyptus radiata,EUCRAD,26,0,0
12,Eucalyptus radiata,EUCRAD,26.5,0,0
12,Eucalyptus radiata,EUCRAD,26.6,0,0
12,Eucalyptus radiata,EUCRAD,27.8,0,0
12,Eucalyptus radiata,EUCRAD,28.6,0,0
12,Eucalyptus radiata,EUCRAD,29.3,0,0
12,Eucalyptus radiata,EUCRAD,32.3,0,0
12,Eucalyptus radiata,EUCRAD,33.4,0,0
12,Eucalyptus radiata,EUCRAD,34.4,0,0
12,Eucalyptus radiata,EUCRAD,34.8,1,1
12,Eucalyptus radiata,EUCRAD,38.9,0,0
12,Eucalyptus radiata,EUCRAD,38.9,0,0
12,Eucalyptus radiata,EUCRAD,38.9,1,1
12,Eucalyptus radiata,EUCRAD,46.9,1,1
12,Eucalyptus radiata,EUCRAD,47,0,0
12,Eucalyptus radiata,EUCRAD,47.5,0,0
12,Eucalyptus radiata,EUCRAD,49.2,0,0
12,Eucalyptus radiata,EUCRAD,50,0,0
12,Eucalyptus radiata,EUCRAD,50.1,0,0
12,Eucalyptus radiata,EUCRAD,50.7,0,0
12,Eucalyptus radiata,EUCRAD,53.3,0,0
12,Eucalyptus radiata,EUCRAD,54.4,1,1
12,Pomaderris aspera,POMASP,10.1,0,0
12,Pomaderris aspera,POMASP,10.6,0,1
12,Pomaderris aspera,POMASP,11.6,0,1
13,Acacia melanoxylon,ACAMEL,11.4,0,1
13,Acacia melanoxylon,ACAMEL,11.8,0,1
13,Acacia melanoxylon,ACAMEL,12,0,0
13,Acacia melanoxylon,ACAMEL,12.4,0,0
13,Acacia melanoxylon,ACAMEL,12.4,0,1
13,Acacia melanoxylon,ACAMEL,12.5,0,1
13,Acacia melanoxylon,ACAMEL,14.5,0,1
13,Acacia melanoxylon,ACAMEL,14.5,1,1
13,Acacia melanoxylon,ACAMEL,15.2,0,0
13,Acacia melanoxylon,ACAMEL,15.8,1,1
13,Acacia melanoxylon,ACAMEL,16,1,1
13,Acacia melanoxylon,ACAMEL,16.3,1,1
13,Acacia melanoxylon,ACAMEL,17.1,0,0
13,Acacia melanoxylon,ACAMEL,17.6,0,1
13,Acacia melanoxylon,ACAMEL,17.7,0,0
13,Acacia melanoxylon,ACAMEL,17.8,0,1
13,Acacia melanoxylon,ACAMEL,17.8,1,1
13,Acacia melanoxylon,ACAMEL,19.5,0,0
13,Acacia melanoxylon,ACAMEL,21.1,0,0
13,Acacia melanoxylon,ACAMEL,21.4,0,0
13,Acacia melanoxylon,ACAMEL,21.4,1,1
13,Acacia melanoxylon,ACAMEL,21.7,0,0
13,Acacia melanoxylon,ACAMEL,25.8,0,0
13,Acacia melanoxylon,ACAMEL,27.7,0,0
13,Eucalyptus obliqua,EUCOBL,29.2,0,0
13,Eucalyptus obliqua,EUCOBL,67.6,1,1
13,Eucalyptus obliqua,EUCOBL,78.3,0,0
13,Eucalyptus radiata,EUCRAD,17.1,1,1
13,Eucalyptus radiata,EUCRAD,23.9,1,1
13,Eucalyptus radiata,EUCRAD,24.5,0,1
13,Eucalyptus radiata,EUCRAD,30.6,0,0
13,Eucalyptus radiata,EUCRAD,31.3,0,0
13,Eucalyptus radiata,EUCRAD,32.5,0,0
13,Eucalyptus radiata,EUCRAD,33.3,0,0
13,Eucalyptus radiata,EUCRAD,35,0,0
13,Eucalyptus radiata,EUCRAD,35.3,1,1
13,Eucalyptus radiata,EUCRAD,35.8,0,0
13,Eucalyptus radiata,EUCRAD,35.9,0,0
13,Eucalyptus radiata,EUCRAD,37.6,0,0
13,Eucalyptus radiata,EUCRAD,44.3,0,0
13,Eucalyptus radiata,EUCRAD,49.3,0,0
13,Eucalyptus radiata,EUCRAD,51.1,0,0
13,Eucalyptus radiata,EUCRAD,52.2,0,0
13,Eucalyptus radiata,EUCRAD,56.7,0,0
13,Eucalyptus radiata,EUCRAD,59.1,0,0
13,Eucalyptus radiata,EUCRAD,60.5,0,0
13,Eucalyptus radiata,EUCRAD,62.6,0,0
13,Eucalyptus radiata,EUCRAD,64.7,1,1
13,Eucalyptus radiata,EUCRAD,66.3,0,0
13,Eucalyptus radiata,EUCRAD,74.7,0,0
14,Acacia dealbata,ACADEA,10.1,1,1
14,Acacia dealbata,ACADEA,12.4,1,1
14,Acacia dealbata,ACADEA,18.8,1,1
14,Acacia dealbata,ACADEA,19.2,1,1
14,Acacia dealbata,ACADEA,25.8,1,1
14,Acacia dealbata,ACADEA,27.5,1,1
14,Eucalyptus regnans,EUCREG,20.5,1,1
14,Eucalyptus regnans,EUCREG,23.5,1,1
14,Eucalyptus regnans,EUCREG,34.5,1,1
14,Eucalyptus regnans,EUCREG,70.6,1,1
14,Eucalyptus regnans,EUCREG,74.3,1,1
14,Eucalyptus regnans,EUCREG,95.1,1,1
14,Eucalyptus regnans,EUCREG,105.8,1,1
14,Eucalyptus regnans,EUCREG,205.5,1,1
14,Hedycarya angustifolia,HEDANG,10.2,0,1
14,Nothafagus cunninghami,NOTCUN,10.7,1,1
14,Nothafagus cunninghami,NOTCUN,13.7,1,1
14,Nothafagus cunninghami,NOTCUN,16.2,1,1
14,Nothafagus cunninghami,NOTCUN,16.3,1,1
14,Nothafagus cunninghami,NOTCUN,16.4,1,1
14,Nothafagus cunninghami,NOTCUN,17.8,1,1
14,Nothafagus cunninghami,NOTCUN,19.1,1,1
14,Nothafagus cunninghami,NOTCUN,21.5,1,1
14,Nothafagus cunninghami,NOTCUN,21.7,1,1
14,Nothafagus cunninghami,NOTCUN,23.1,1,1
14,Nothafagus cunninghami,NOTCUN,23.6,1,1
14,Nothafagus cunninghami,NOTCUN,23.6,1,1
14,Nothafagus cunninghami,NOTCUN,24,1,1
14,Nothafagus cunninghami,NOTCUN,25.5,1,1
14,Nothafagus cunninghami,NOTCUN,26,1,1
14,Nothafagus cunninghami,NOTCUN,26.3,1,1
14,Nothafagus cunninghami,NOTCUN,26.4,1,1
14,Nothafagus cunninghami,NOTCUN,27.1,1,1
14,Nothafagus cunninghami,NOTCUN,29.1,1,1
14,Nothafagus cunninghami,NOTCUN,30.6,1,1
14,Nothafagus cunninghami,NOTCUN,30.8,1,1
14,Nothafagus cunninghami,NOTCUN,31,1,1
14,Nothafagus cunninghami,NOTCUN,32.5,1,1
14,Nothafagus cunninghami,NOTCUN,36.1,1,1
14,Nothafagus cunninghami,NOTCUN,36.8,1,1
14,Nothafagus cunninghami,NOTCUN,37.8,1,1
14,Nothafagus cunninghami,NOTCUN,39.5,1,1
14,Nothafagus cunninghami,NOTCUN,47.5,1,1
14,Nothafagus cunninghami,NOTCUN,53.7,0,1
14,Olearia argophylla,OLEARG,10.4,0,1
15,Acacia dealbata,ACADEA,11.3,1,1
15,Acacia dealbata,ACADEA,14.1,1,1
15,Acacia dealbata,ACADEA,17.7,1,1
15,Acacia dealbata,ACADEA,17.9,1,1
15,Acacia dealbata,ACADEA,21.1,1,1
15,Acacia dealbata,ACADEA,23.8,1,1
15,Acacia dealbata,ACADEA,24,1,1
15,Acacia dealbata,ACADEA,24.6,0,0
15,Acacia dealbata,ACADEA,24.8,1,1
15,Acacia dealbata,ACADEA,25.9,1,1
15,Acacia dealbata,ACADEA,26.3,0,0
15,Acacia dealbata,ACADEA,26.5,0,0
15,Acacia dealbata,ACADEA,27.1,0,0
15,Acacia dealbata,ACADEA,27.7,0,0
15,Acacia dealbata,ACADEA,28.1,1,1
15,Acacia dealbata,ACADEA,28.6,0,0
15,Acacia dealbata,ACADEA,29.4,0,0
15,Acacia dealbata,ACADEA,29.6,0,0
15,Acacia dealbata,ACADEA,29.7,0,0
15,Acacia dealbata,ACADEA,34.9,0,0
15,Acacia dealbata,ACADEA,34.9,1,1
15,Acacia dealbata,ACADEA,37.3,1,1
15,Acacia dealbata,ACADEA,37.9,0,0
15,Acacia dealbata,ACADEA,41.9,1,1
15,Acacia dealbata,ACADEA,44.2,1,1
15,Acacia dealbata,ACADEA,44.3,0,0
15,Acacia dealbata,ACADEA,44.5,0,0
15,Atherosperma moschatum,ATHMOS,11.6,0,0
15,Eucalyptus regnans,EUCREG,21.1,0,0
15,Nothafagus cunninghami,NOTCUN,10,1,1
15,Nothafagus cunninghami,NOTCUN,10.1,1,1
15,Nothafagus cunninghami,NOTCUN,10.2,1,1
15,Nothafagus cunninghami,NOTCUN,10.8,0,0
15,Nothafagus cunninghami,NOTCUN,11.2,0,0
15,Nothafagus cunninghami,NOTCUN,11.3,0,0
15,Nothafagus cunninghami,NOTCUN,11.4,1,1
15,Nothafagus cunninghami,NOTCUN,11.5,0,0
15,Nothafagus cunninghami,NOTCUN,11.6,0,0
15,Nothafagus cunninghami,NOTCUN,11.7,0,0
15,Nothafagus cunninghami,NOTCUN,11.7,0,1
15,Nothafagus cunninghami,NOTCUN,11.7,1,1
15,Nothafagus cunninghami,NOTCUN,11.8,0,0
15,Nothafagus cunninghami,NOTCUN,11.9,0,0
15,Nothafagus cunninghami,NOTCUN,11.9,0,0
15,Nothafagus cunninghami,NOTCUN,11.9,0,1
15,Nothafagus cunninghami,NOTCUN,12.1,0,0
15,Nothafagus cunninghami,NOTCUN,12.1,0,0
15,Nothafagus cunninghami,NOTCUN,12.2,0,0
15,Nothafagus cunninghami,NOTCUN,12.3,0,0
15,Nothafagus cunninghami,NOTCUN,12.4,0,1
15,Nothafagus cunninghami,NOTCUN,12.4,1,1
15,Nothafagus cunninghami,NOTCUN,12.5,0,0
15,Nothafagus cunninghami,NOTCUN,12.5,0,0
15,Nothafagus cunninghami,NOTCUN,12.6,0,0
15,Nothafagus cunninghami,NOTCUN,12.6,1,1
15,Nothafagus cunninghami,NOTCUN,12.8,0,0
15,Nothafagus cunninghami,NOTCUN,12.8,0,0
15,Nothafagus cunninghami,NOTCUN,12.9,1,1
15,Nothafagus cunninghami,NOTCUN,13,0,0
15,Nothafagus cunninghami,NOTCUN,13.4,0,0
15,Nothafagus cunninghami,NOTCUN,13.5,0,0
15,Nothafagus cunninghami,NOTCUN,13.7,1,1
15,Nothafagus cunninghami,NOTCUN,14.1,0,0
15,Nothafagus cunninghami,NOTCUN,14.1,0,0
15,Nothafagus cunninghami,NOTCUN,14.3,0,0
15,Nothafagus cunninghami,NOTCUN,14.4,1,1
15,Nothafagus cunninghami,NOTCUN,14.8,1,1
15,Nothafagus cunninghami,NOTCUN,15.3,0,0
15,Nothafagus cunninghami,NOTCUN,15.5,0,0
15,Nothafagus cunninghami,NOTCUN,15.6,0,0
15,Nothafagus cunninghami,NOTCUN,15.7,0,0
15,Nothafagus cunninghami,NOTCUN,15.8,0,0
15,Nothafagus cunninghami,NOTCUN,15.8,0,0
15,Nothafagus cunninghami,NOTCUN,16.1,0,0
15,Nothafagus cunninghami,NOTCUN,16.1,0,0
15,Nothafagus cunninghami,NOTCUN,16.2,0,1
15,Nothafagus cunninghami,NOTCUN,16.2,1,1
15,Nothafagus cunninghami,NOTCUN,16.5,0,0
15,Nothafagus cunninghami,NOTCUN,16.9,0,0
15,Nothafagus cunninghami,NOTCUN,17.2,0,0
15,Nothafagus cunninghami,NOTCUN,17.5,0,0
15,Nothafagus cunninghami,NOTCUN,17.5,0,0
15,Nothafagus cunninghami,NOTCUN,17.8,0,0
15,Nothafagus cunninghami,NOTCUN,18.2,0,0
15,Nothafagus cunninghami,NOTCUN,18.2,0,0
15,Nothafagus cunninghami,NOTCUN,18.2,0,0
15,Nothafagus cunninghami,NOTCUN,18.3,0,0
15,Nothafagus cunninghami,NOTCUN,18.4,1,1
15,Nothafagus cunninghami,NOTCUN,18.5,1,1
15,Nothafagus cunninghami,NOTCUN,18.9,1,1
15,Nothafagus cunninghami,NOTCUN,19.2,0,0
15,Nothafagus cunninghami,NOTCUN,19.5,1,1
15,Nothafagus cunninghami,NOTCUN,20,0,0
15,Nothafagus cunninghami,NOTCUN,20.1,0,0
15,Nothafagus cunninghami,NOTCUN,20.2,1,1
15,Nothafagus cunninghami,NOTCUN,20.3,1,1
15,Nothafagus cunninghami,NOTCUN,21.1,0,0
15,Nothafagus cunninghami,NOTCUN,21.6,0,0
15,Nothafagus cunninghami,NOTCUN,21.6,0,0
15,Nothafagus cunninghami,NOTCUN,21.7,0,0
15,Nothafagus cunninghami,NOTCUN,21.8,0,0
15,Nothafagus cunninghami,NOTCUN,22.1,0,0
15,Nothafagus cunninghami,NOTCUN,22.2,0,0
15,Nothafagus cunninghami,NOTCUN,23.8,0,0
15,Nothafagus cunninghami,NOTCUN,24,0,0
15,Nothafagus cunninghami,NOTCUN,24.1,0,0
15,Nothafagus cunninghami,NOTCUN,24.7,0,0
15,Nothafagus cunninghami,NOTCUN,25.2,0,1
15,Nothafagus cunninghami,NOTCUN,26.1,0,0
15,Nothafagus cunninghami,NOTCUN,26.2,0,0
15,Nothafagus cunninghami,NOTCUN,26.8,0,1
15,Nothafagus cunninghami,NOTCUN,27.2,0,0
15,Nothafagus cunninghami,NOTCUN,27.4,0,0
15,Nothafagus cunninghami,NOTCUN,27.8,0,0
15,Nothafagus cunninghami,NOTCUN,28.4,0,0
15,Nothafagus cunninghami,NOTCUN,29.7,0,1
15,Nothafagus cunninghami,NOTCUN,32.2,0,0
15,Nothafagus cunninghami,NOTCUN,33.8,0,0
15,Nothafagus cunninghami,NOTCUN,36,1,1
15,Nothafagus cunninghami,NOTCUN,36.5,1,1
15,Nothafagus cunninghami,NOTCUN,39.8,1,1
15,Nothafagus cunninghami,NOTCUN,40.1,0,0
15,Nothafagus cunninghami,NOTCUN,110.6,0,0
16,Atherosperma moschatum,ATHMOS,10.5,0,1
16,Atherosperma moschatum,ATHMOS,13.4,0,1
16,Atherosperma moschatum,ATHMOS,17.8,0,1
16,Eucalyptus regnans,EUCREG,160.2,0,0
16,Eucalyptus regnans,EUCREG,227.4,0,0
16,Eucalyptus regnans,EUCREG,256.8,0,0
16,Nothafagus cunninghami,NOTCUN,11.2,0,1
16,Nothafagus cunninghami,NOTCUN,11.2,1,1
16,Nothafagus cunninghami,NOTCUN,11.3,0,1
16,Nothafagus cunninghami,NOTCUN,11.7,0,1
16,Nothafagus cunninghami,NOTCUN,11.8,0,1
16,Nothafagus cunninghami,NOTCUN,12.3,0,1
16,Nothafagus cunninghami,NOTCUN,12.5,0,1
16,Nothafagus cunninghami,NOTCUN,12.6,0,1
16,Nothafagus cunninghami,NOTCUN,12.8,1,1
16,Nothafagus cunninghami,NOTCUN,13,1,1
16,Nothafagus cunninghami,NOTCUN,13.2,1,1
16,Nothafagus cunninghami,NOTCUN,13.8,0,1
16,Nothafagus cunninghami,NOTCUN,15.2,0,1
16,Nothafagus cunninghami,NOTCUN,15.8,0,1
16,Nothafagus cunninghami,NOTCUN,16.5,0,1
16,Nothafagus cunninghami,NOTCUN,16.5,0,1
16,Nothafagus cunninghami,NOTCUN,16.8,0,1
16,Nothafagus cunninghami,NOTCUN,16.9,0,1
16,Nothafagus cunninghami,NOTCUN,17.3,0,1
16,Nothafagus cunninghami,NOTCUN,17.5,0,1
16,Nothafagus cunninghami,NOTCUN,17.7,0,1
16,Nothafagus cunninghami,NOTCUN,17.9,0,1
16,Nothafagus cunninghami,NOTCUN,18.4,0,1
16,Nothafagus cunninghami,NOTCUN,18.8,0,1
16,Nothafagus cunninghami,NOTCUN,19.2,1,1
16,Nothafagus cunninghami,NOTCUN,19.4,0,1
16,Nothafagus cunninghami,NOTCUN,19.8,0,1
16,Nothafagus cunninghami,NOTCUN,20.4,0,1
16,Nothafagus cunninghami,NOTCUN,20.4,0,1
16,Nothafagus cunninghami,NOTCUN,21.1,0,1
16,Nothafagus cunninghami,NOTCUN,21.9,0,1
16,Nothafagus cunninghami,NOTCUN,21.9,0,1
16,Nothafagus cunninghami,NOTCUN,21.9,0,1
16,Nothafagus cunninghami,NOTCUN,22.1,0,1
16,Nothafagus cunninghami,NOTCUN,22.1,0,1
16,Nothafagus cunninghami,NOTCUN,22.3,0,1
16,Nothafagus cunninghami,NOTCUN,22.4,0,1
16,Nothafagus cunninghami,NOTCUN,22.5,0,1
16,Nothafagus cunninghami,NOTCUN,22.9,0,1
16,Nothafagus cunninghami,NOTCUN,23.9,0,1
16,Nothafagus cunninghami,NOTCUN,24.6,0,1
16,Nothafagus cunninghami,NOTCUN,25.9,1,1
16,Nothafagus cunninghami,NOTCUN,26.1,0,1
16,Nothafagus cunninghami,NOTCUN,26.4,0,1
16,Nothafagus cunninghami,NOTCUN,26.4,0,1
16,Nothafagus cunninghami,NOTCUN,27.2,0,1
16,Nothafagus cunninghami,NOTCUN,27.5,0,1
16,Nothafagus cunninghami,NOTCUN,28.1,0,1
16,Nothafagus cunninghami,NOTCUN,28.6,0,1
16,Nothafagus cunninghami,NOTCUN,28.7,0,1
16,Nothafagus cunninghami,NOTCUN,29.1,0,1
16,Nothafagus cunninghami,NOTCUN,29.2,0,1
16,Nothafagus cunninghami,NOTCUN,29.7,0,1
16,Nothafagus cunninghami,NOTCUN,29.7,0,1
16,Nothafagus cunninghami,NOTCUN,30.4,0,1
16,Nothafagus cunninghami,NOTCUN,30.4,0,1
16,Nothafagus cunninghami,NOTCUN,30.4,0,1
16,Nothafagus cunninghami,NOTCUN,30.9,1,1
16,Nothafagus cunninghami,NOTCUN,31.3,1,1
16,Nothafagus cunninghami,NOTCUN,31.8,0,1
16,Nothafagus cunninghami,NOTCUN,32,0,1
16,Nothafagus cunninghami,NOTCUN,33.4,0,1
16,Nothafagus cunninghami,NOTCUN,34.3,0,1
16,Nothafagus cunninghami,NOTCUN,34.6,0,1
16,Nothafagus cunninghami,NOTCUN,35.3,0,1
16,Nothafagus cunninghami,NOTCUN,35.5,0,1
16,Nothafagus cunninghami,NOTCUN,37.4,0,1
16,Nothafagus cunninghami,NOTCUN,37.6,0,1
16,Nothafagus cunninghami,NOTCUN,45.6,0,1
16,Nothafagus cunninghami,NOTCUN,45.7,1,1
16,Nothafagus cunninghami,NOTCUN,46,0,1
16,Nothafagus cunninghami,NOTCUN,51.3,0,1
16,Nothafagus cunninghami,NOTCUN,58.1,0,0
16,Nothafagus cunninghami,NOTCUN,59.7,0,1
17,Eucalyptus regnans,EUCREG,142.3,1,1
17,Eucalyptus regnans,EUCREG,175.3,1,1
17,Eucalyptus regnans,EUCREG,207.2,1,1
17,Nothafagus cunninghami,NOTCUN,10.8,1,1
17,Nothafagus cunninghami,NOTCUN,11.6,0,1
17,Nothafagus cunninghami,NOTCUN,15.8,0,1
17,Nothafagus cunninghami,NOTCUN,16.8,0,1
17,Nothafagus cunninghami,NOTCUN,17.2,0,1
17,Nothafagus cunninghami,NOTCUN,18.1,0,1
17,Nothafagus cunninghami,NOTCUN,20.3,0,1
17,Nothafagus cunninghami,NOTCUN,25.8,0,1
17,Nothafagus cunninghami,NOTCUN,26.4,0,1
17,Nothafagus cunninghami,NOTCUN,29.4,1,1
17,Nothafagus cunninghami,NOTCUN,30.2,0,1
17,Nothafagus cunninghami,NOTCUN,30.3,0,1
17,Nothafagus cunninghami,NOTCUN,31.7,1,1
17,Nothafagus cunninghami,NOTCUN,35.8,0,1
17,Nothafagus cunninghami,NOTCUN,37.9,0,1
17,Nothafagus cunninghami,NOTCUN,42.1,1,1
17,Nothafagus cunninghami,NOTCUN,47.9,1,1
17,Nothafagus cunninghami,NOTCUN,53.4,0,1
17,Nothafagus cunninghami,NOTCUN,56.4,0,1
17,Nothafagus cunninghami,NOTCUN,57.1,1,1
17,Nothafagus cunninghami,NOTCUN,88.2,1,1
17,Olearia argophylla,OLEARG,11.4,0,1
17,Olearia argophylla,OLEARG,12.2,0,1
17,Olearia argophylla,OLEARG,12.4,0,1
17,Olearia argophylla,OLEARG,14.3,0,1
17,Olearia argophylla,OLEARG,15.2,0,1
17,Olearia argophylla,OLEARG,16.8,0,1
17,Olearia argophylla,OLEARG,27.4,0,1
17,Olearia argophylla,OLEARG,31.2,0,1
18,Acacia melanoxylon,ACAMEL,25.2,1,1
18,Eucalyptus radiata,EUCRAD,10.8,1,1
18,Eucalyptus radiata,EUCRAD,11.5,0,1
18,Eucalyptus radiata,EUCRAD,11.6,1,1
18,Eucalyptus radiata,EUCRAD,12.4,0,0
18,Eucalyptus radiata,EUCRAD,13,1,1
18,Eucalyptus radiata,EUCRAD,13.1,1,1
18,Eucalyptus radiata,EUCRAD,14.3,1,1
18,Eucalyptus radiata,EUCRAD,16.2,0,1
18,Eucalyptus radiata,EUCRAD,16.5,1,1
18,Eucalyptus radiata,EUCRAD,16.8,1,1
18,Eucalyptus radiata,EUCRAD,16.9,0,0
18,Eucalyptus radiata,EUCRAD,18.2,1,1
18,Eucalyptus radiata,EUCRAD,18.5,1,1
18,Eucalyptus radiata,EUCRAD,18.7,1,1
18,Eucalyptus radiata,EUCRAD,19.2,0,1
18,Eucalyptus radiata,EUCRAD,20.5,0,1
18,Eucalyptus radiata,EUCRAD,21.2,0,0
18,Eucalyptus radiata,EUCRAD,21.8,1,1
18,Eucalyptus radiata,EUCRAD,21.9,0,0
18,Eucalyptus radiata,EUCRAD,23.5,0,0
18,Eucalyptus radiata,EUCRAD,23.5,1,1
18,Eucalyptus radiata,EUCRAD,24.2,1,1
18,Eucalyptus radiata,EUCRAD,25.2,1,1
18,Eucalyptus radiata,EUCRAD,27.4,0,0
18,Eucalyptus radiata,EUCRAD,28.2,0,0
18,Eucalyptus radiata,EUCRAD,28.7,0,0
18,Eucalyptus radiata,EUCRAD,30.1,0,0
18,Eucalyptus radiata,EUCRAD,31.3,1,1
18,Eucalyptus radiata,EUCRAD,31.4,0,0
18,Eucalyptus radiata,EUCRAD,32.2,0,0
18,Eucalyptus radiata,EUCRAD,32.9,1,1
18,Eucalyptus radiata,EUCRAD,34.3,0,0
18,Eucalyptus radiata,EUCRAD,36.8,0,0
18,Eucalyptus radiata,EUCRAD,37.1,0,0
18,Eucalyptus radiata,EUCRAD,37.8,0,0
18,Eucalyptus radiata,EUCRAD,38.7,0,0
18,Eucalyptus radiata,EUCRAD,39,0,0
18,Eucalyptus radiata,EUCRAD,41.1,0,0
18,Eucalyptus radiata,EUCRAD,41.2,0,1
18,Eucalyptus radiata,EUCRAD,41.8,0,0
18,Eucalyptus radiata,EUCRAD,43.4,0,0
18,Eucalyptus radiata,EUCRAD,43.8,0,0
18,Eucalyptus radiata,EUCRAD,43.9,0,0
18,Eucalyptus radiata,EUCRAD,44.3,0,0
18,Eucalyptus radiata,EUCRAD,44.4,0,0
18,Eucalyptus radiata,EUCRAD,44.5,1,1
18,Eucalyptus radiata,EUCRAD,45.2,1,1
18,Eucalyptus radiata,EUCRAD,45.7,0,0
18,Eucalyptus radiata,EUCRAD,48.7,0,0
18,Eucalyptus radiata,EUCRAD,49.8,0,0
18,Eucalyptus radiata,EUCRAD,52.9,0,0
18,Eucalyptus radiata,EUCRAD,54.1,0,0
18,Eucalyptus radiata,EUCRAD,54.2,0,0
18,Eucalyptus radiata,EUCRAD,55.4,0,0
18,Eucalyptus radiata,EUCRAD,58.8,0,0
18,Eucalyptus radiata,EUCRAD,60,0,0
18,Eucalyptus radiata,EUCRAD,64.8,0,0
18,Eucalyptus radiata,EUCRAD,65.5,0,0
18,Eucalyptus radiata,EUCRAD,77.7,0,0
19,Eucalyptus dives,EUCDIV,15.5,0,1
19,Eucalyptus dives,EUCDIV,16.3,0,1
19,Eucalyptus dives,EUCDIV,17,0,1
19,Eucalyptus dives,EUCDIV,19.5,0,1
19,Eucalyptus dives,EUCDIV,29.4,0,0
19,Eucalyptus dives,EUCDIV,77.3,0,1
19,Eucalyptus obliqua,EUCOBL,10,0,1
19,Eucalyptus obliqua,EUCOBL,11.7,1,1
19,Eucalyptus obliqua,EUCOBL,13.7,0,1
19,Eucalyptus obliqua,EUCOBL,13.7,0,1
19,Eucalyptus obliqua,EUCOBL,13.8,0,1
19,Eucalyptus obliqua,EUCOBL,14,1,1
19,Eucalyptus obliqua,EUCOBL,15.4,0,0
19,Eucalyptus obliqua,EUCOBL,17.6,0,0
19,Eucalyptus obliqua,EUCOBL,19.2,0,1
19,Eucalyptus obliqua,EUCOBL,19.7,0,0
19,Eucalyptus obliqua,EUCOBL,20.1,0,0
19,Eucalyptus obliqua,EUCOBL,23.3,0,0
19,Eucalyptus obliqua,EUCOBL,25.1,0,0
19,Eucalyptus obliqua,EUCOBL,25.4,0,1
19,Eucalyptus obliqua,EUCOBL,31.6,0,0
19,Eucalyptus obliqua,EUCOBL,33.5,0,0
19,Eucalyptus obliqua,EUCOBL,40.5,0,0
19,Eucalyptus obliqua,EUCOBL,41.7,0,0
19,Eucalyptus obliqua,EUCOBL,45,0,0
19,Eucalyptus obliqua,EUCOBL,46.8,0,1
19,Eucalyptus obliqua,EUCOBL,48.2,0,0
19,Eucalyptus obliqua,EUCOBL,56.5,0,0
19,Eucalyptus obliqua,EUCOBL,59.1,0,0
19,Eucalyptus obliqua,EUCOBL,63,1,1
19,Eucalyptus obliqua,EUCOBL,65.2,0,0
19,Eucalyptus obliqua,EUCOBL,112.2,0,0
19,Eucalyptus radiata,EUCRAD,11.3,0,1
19,Eucalyptus radiata,EUCRAD,12.6,1,1
19,Eucalyptus radiata,EUCRAD,13.4,1,1
19,Eucalyptus radiata,EUCRAD,14.5,0,1
19,Eucalyptus radiata,EUCRAD,14.5,0,1
19,Eucalyptus radiata,EUCRAD,16.8,1,1
19,Eucalyptus radiata,EUCRAD,19.8,1,1
19,Eucalyptus radiata,EUCRAD,22.1,0,1
19,Eucalyptus radiata,EUCRAD,27.7,0,0
19,Eucalyptus radiata,EUCRAD,46.9,0,1
19,Eucalyptus radiata,EUCRAD,47.4,1,1
19,Eucalyptus radiata,EUCRAD,71.6,0,0
19,Eucalyptus radiata,EUCRAD,73.9,1,1
20,Acacia melanoxylon,ACAMEL,10.1,0,1
20,Acacia melanoxylon,ACAMEL,10.5,0,1
20,Acacia melanoxylon,ACAMEL,23.1,0,1
20,Eucalyptus dives,EUCDIV,11.4,1,1
20,Eucalyptus dives,EUCDIV,13.7,1,1
20,Eucalyptus dives,EUCDIV,16.7,0,0
20,Eucalyptus dives,EUCDIV,21,0,0
20,Eucalyptus dives,EUCDIV,22.8,0,0
20,Eucalyptus dives,EUCDIV,23.3,0,0
20,Eucalyptus dives,EUCDIV,30.7,0,0
20,Eucalyptus dives,EUCDIV,31.7,0,0
20,Eucalyptus dives,EUCDIV,33.5,0,0
20,Eucalyptus dives,EUCDIV,46.6,0,0
20,Eucalyptus dives,EUCDIV,63.5,0,0
20,Eucalyptus obliqua,EUCOBL,10.3,1,1
20,Eucalyptus obliqua,EUCOBL,10.5,0,0
20,Eucalyptus obliqua,EUCOBL,11.1,0,0
20,Eucalyptus obliqua,EUCOBL,11.1,1,1
20,Eucalyptus obliqua,EUCOBL,11.3,0,0
20,Eucalyptus obliqua,EUCOBL,11.3,1,1
20,Eucalyptus obliqua,EUCOBL,11.4,0,0
20,Eucalyptus obliqua,EUCOBL,12.1,1,1
20,Eucalyptus obliqua,EUCOBL,12.4,0,1
20,Eucalyptus obliqua,EUCOBL,13.1,0,0
20,Eucalyptus obliqua,EUCOBL,13.5,0,0
20,Eucalyptus obliqua,EUCOBL,15.6,0,0
20,Eucalyptus obliqua,EUCOBL,15.8,0,0
20,Eucalyptus obliqua,EUCOBL,16.9,1,1
20,Eucalyptus obliqua,EUCOBL,17.1,0,0
20,Eucalyptus obliqua,EUCOBL,17.9,0,0
20,Eucalyptus obliqua,EUCOBL,18,0,0
20,Eucalyptus obliqua,EUCOBL,18.4,0,0
20,Eucalyptus obliqua,EUCOBL,18.9,0,0
20,Eucalyptus obliqua,EUCOBL,23.1,0,0
20,Eucalyptus obliqua,EUCOBL,23.8,0,0
20,Eucalyptus obliqua,EUCOBL,24.7,0,0
20,Eucalyptus obliqua,EUCOBL,26.3,0,0
